FID,id,rbd,letra,numero,direcc_cal,direcc_num,of_piso,comuna,telefono,dependenci,precio,predio_m2,edificacio,directivos,profesores,administra,tecnicos,auxiliares,personal_t,pasetotal,paselibre,furgontota,furgonacre,sitios,matriculaj,almuerzoju,rinden_sim,rinden_paa,menosde5,de6a13,de14a17,masde18,fuente,prebasica,basica,media,superior,otra,privado,bespecial,bprebasica,bbasica,bh_c,bcomercial,bindustria,btecnica,bcft,bip,bu,badulto,botra,rbd_d,localidad,clase,coord_x,coord_y,provincial,layer,nombre,direccion,tipo
406,2449,24821 5, ,80,ON PANTA,495,1,PUENTE ALTO,8503854,4,6000,1392,5.53,4,0,3,0,1,12,0,0,3,0,1,0,0,0,0,121,0,0,0,1,121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24821 5,SANTIAGO,PREBASICA,354206.84986,6281861.95049,PROVINCIAL CORDILLERA,PREBASICA,SANTA ROSA DE LIMA,495 ON PANTA,JARDIN INFANTIL
407,2485,12080 4, ,74,SAN ALFONSO,549,1,SAN BERNARDO,8591957,4,350000,600,4,1,0,4,0,1,11,0,0,5,2,5,0,0,0,0,120,0,0,0,1,120,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12080 4,SANTIAGO,PREBASICA,341694.98657,6281038.30125,PROVINCIAL SUR,PREBASICA,INNSBRUCK,549 SAN ALFONSO,JARDIN INFANTIL
408,2525,24461 9, ,1246,NUEVA SAN MARTIN,1343,1,MAIPU,5318559,4,330000,700,1.5,1,0,1,0,2,8,0,0,6,0,1,50,100,0,0,54,0,0,0,1,54,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24461 9,SANTIAGO,PREBASICA,335179.23032,6289177.75622,PROVINCIAL PONIENTE,PREBASICA,EL OLIMPO,1343 NUEVA SAN MARTIN,JARDIN INFANTIL
409,2526,12272 6, ,1374,AVENIDA SUR,1296,1,MAIPU,5340531,4,238000,306,1.2,1,0,0,0,2,4,0,0,5,0,0,0,0,0,0,38,0,0,0,1,38,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12272 6,SANTIAGO,PREBASICA,335257.70625,6289515.225,PROVINCIAL PONIENTE,PREBASICA,LOS DUENDECITOS,1296 AVENIDA SUR,JARDIN INFANTIL
410,2529,9936 8, , ,GALICIA,2701,1,MAIPU,5312151,6,2500,2442,6.09,1,0,0,13,3,22,0,0,0,0,1,0,0,0,0,256,0,0,0,3,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9936 8,SANTIAGO,PREBASICA,334999.68715,6291503.18889,PROVINCIAL PONIENTE,PREBASICA,MADRESELVA,2701 GALICIA,JARDIN INFANTIL
411,2533,24510 0, ,1409,CARLO MAGNO,166,1,MAIPU,5310542,4,200000,1700,6,1,0,0,0,0,4,0,0,4,0,1,0,0,0,0,25,0,0,0,1,25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24510 0,SANTIAGO,PREBASICA,335720.25997,6288910.06544,PROVINCIAL PONIENTE,PREBASICA,JARDIN INFANTIL PULGARCITO,166 CARLO MAGNO,JARDIN INFANTIL
412,2534,9920 1, ,1112,MONTECASINO,679,1,MAIPU,5579187,4,215000,300,1.5,1,0,1,0,1,5,0,0,3,0,1,0,0,0,0,47,0,0,0,1,47,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9920 1,SANTIAGO,PREBASICA,336108.21266,6288964.07,PROVINCIAL PONIENTE,PREBASICA,JESUS NAZARENO,679 MONTECASINO,JARDIN INFANTIL
413,2564,12101 0, ,1334,LAS TERRAZAS,1910,1,MAIPU,0,4,280000,700,2,1,0,0,0,1,5,0,0,4,0,1,20,50,0,0,46,0,0,0,1,46,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12101 0,SANTIAGO,PREBASICA,337478.84768,6290814.4045,PROVINCIAL PONIENTE,PREBASICA,MATILDE HUICI,1910 LAS TERRAZAS,JARDIN INFANTIL
414,2569,9943 0, ,1030,SEGUNDA TRANSVERSAL,2947,1,MAIPU,7414274,3,165000,300,1,1,0,1,0,1,5,0,0,3,0,1,20,100,0,0,52,0,0,0,1,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9943 0,SANTIAGO,PREBASICA,337924.47527,6291751.47384,PROVINCIAL PONIENTE,PREBASICA,ENANO GROUMPY,2947 SEGUNDA TRANSVERSAL,JARDIN INFANTIL
415,2571,11827 3, , ,SEGUNDA TRANSVERSAL,3195,1,MAIPU,5572776,3,90000,640,1.6,2,0,0,0,1,7,0,0,15,15,15,0,0,0,0,88,0,0,0,1,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11827 3,SANTIAGO,PREBASICA,337943.72524,6291848.83979,PROVINCIAL PONIENTE,PREBASICA,KRONBERG COLLEGE  ANEXO,3195 SEGUNDA TRANSVERSAL,JARDIN INFANTIL
416,2573,24765 0, ,1489,RVDO ALDO GIACHI,1244,1,MAIPU,0,4,220000,108,8.9,1,0,1,0,1,7,0,0,7,0,1,0,0,0,0,95,0,0,0,1,95,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24765 0,SANTIAGO,PREBASICA,338158.65353,6292206.04475,PROVINCIAL PONIENTE,PREBASICA,LANCAHUE,1244 RVDO ALDO GIACHI,JARDIN INFANTIL
417,2575,24406 6, ,1077,WERNER VON BRAUN,4100,1,MAIPU,7432081,3,66000,250,1,3,0,0,0,1,11,0,0,6,1,1,150,100,0,0,256,0,0,0,1,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24406 6,SANTIAGO,PREBASICA,337395.29766,6293568.925,PROVINCIAL PONIENTE,PREBASICA,KINDS SCHOOL,4100 WERNER VON BRAUN,JARDIN INFANTIL
418,2589,12102 9, ,1337,LAS ESPUELAS,741,1,MAIPU,5571567,3,130000,400,1.6,1,0,1,0,1,7,0,0,6,0,1,0,0,0,0,123,0,0,0,1,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12102 9,SANTIAGO,PREBASICA,336008.73181,6288934.77509,PROVINCIAL PONIENTE,PREBASICA,LOS CARINOSITOS,741 LAS ESPUELAS,JARDIN INFANTIL
419,2651,24616 6, ,1424,CONCEPCION,465,1,COLINA,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24616 6,COLINA,PREBASICA,343584.28681,6324839.71651,PROVINCIAL NORTE,PREBASICA,ESCUELA DE PARVULOS SNOOPY,465 CONCEPCION,JARDIN INFANTIL
420,2767,25076 7, ,83,21 DE MAYO,110,1,ISLA DE MAIPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25076 7, ,PREBASICA,324362.91909,6263459.15561,PROVINCIAL TALAGANTE,PREBASICA,LOS DUENDES TRAVIESOS,110 21 DE MAYO,JARDIN INFANTIL
421,2818,10000024, , ,LA MEDIALUNA,528,0,HUECHURABA,6261411,7,0,900,4.8,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,66,0,0,0,3,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000024, ,PREBASICA,348650.26373,6307379.53141,PROVINCIAL NORTE,PREBASICA,C.A. ENTRE CERROS,528 LA MEDIALUNA,SALA CUNA
422, , , , , ,0, ,BUIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,LOS TRES CHANCHITOS,783 CARLOS CONDELL,JARDIN INFANTIL
423, , , , , ,0, ,BUIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,SONRISAS,511 MANUEL RODRIGUEZ,JARDIN INFANTIL Y SALA CUNA
424, , , , , ,0, ,BUIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,PELUSITAS,107 SARGENTO ALDEA,JARDIN INFANTIL
425, , , , , ,0, ,CERRILLOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,COPITO DE NIEVE,660 RIO LOA,JARDIN INFANTIL
426, , , , , ,0, ,CERRILLOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MY COLLEGE,731 ONGOLMO,JARDIN INFANTIL
427, , , , , ,0, ,CONCHALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,LOS CAPULLITOS,4462 INDEPENDENCIA,JARDIN INFANTIL
428, , , , , ,0, ,EL BOSQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MY LITTLE BABY,120 CENTRAL,JARDIN INFANTIL Y SALA CUNA
429, , , , , ,0, ,EL BOSQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,EL BOSQUE,325 ALEJANDRO GUZMAN,JARDIN INFANTIL
430, , , , , ,0, ,EL BOSQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,VOLCAN VILLARRICA,232 LO BLANCO,JARDIN INFANTIL
431, , , , , ,0, ,ESTACION CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MARIPOSITAS,4221 LIBER BERNARDO OHIGGINS,JARDIN INFANTIL
432, , , , , ,0, ,ESTACION CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,GENESIS,6052 LOS JASMINES,JARDIN INFANTIL
433, , , , , ,0, ,ESTACION CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,BAMBI,120 CARLOS PEZOA VELIZ,JARDIN INFANTIL
434, , , , , ,0, ,ESTACION CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,HAPPY TRAIN LTDA,640 LAS REJAS SUR,JARDIN INFANTIL
435, , , , , ,0, ,ESTACION CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,GIRASOL,5084 TITAN,JARDIN INFANTIL Y SALA CUNA
436, , , , , ,0, ,ESTACION CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,HAMELIN,3833 AVDA 5 DE ABRIL,JARDIN INFANTIL
437, , , , , ,0, ,ESTACION CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,TRENCITO FELIZ,452 LAS ARAUCARIAS,JARDIN INFANTIL
438, , , , , ,0, ,ESTACION CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,BILIBRI,254 GASPAR DE ORENSE,JARDIN INFANTIL
439, , , , , ,0, ,HUECHURABA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MI BEBE,1903 MEJILLONES,JARDIN INFANTIL
440, , , , , ,0, ,HUECHURABA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CARAMELO,805 RINCONADA,JARDIN INFANTIL Y SALA CUNA
441, , , , , ,0, ,INDEPENDENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,GAUCHITO HILL,2360 INDEPENDENCIA,JARDIN INFANTIL
442, , , , , ,0, ,INDEPENDENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,ALAS DE COLIBRI,2236 DOMINGO STA MARIA,JARDIN INFANTIL
443, , , , , ,0, ,INDEPENDENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,EL MUNDO DE WINNY,1731 FRANCIA,JARDIN INFANTIL
444, , , , , ,0, ,INDEPENDENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CHISPITA AMIGA,858 CARLOS MEDINA,JARDIN INFANTIL
445, , , , , ,0, ,INDEPENDENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,IL BAMBINO,1788 ANTONIO J . VIAL,JARDIN INFANTIL
446, , , , , ,0, ,INDEPENDENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,KIDÃ¯S DREAMS,1548 LOS NIDOS,JARDIN INFANTIL
447, , , , , ,0, ,INDEPENDENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,ZUMBAYLLU,892 TTE BISSON,JARDIN INFANTIL
448, , , , , ,0, ,INDEPENDENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,INGLES,319 ESCANILLA,JARDIN INFANTIL
449, , , , , ,0, ,LA CISTERNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,LOS PASTORCITOS,9040 SALAS,JARDIN INFANTIL Y SALA CUNA
450, , , , , ,0, ,LA CISTERNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,LE PETIT MONDE,184 ALMTE NEEF SUR,JARDIN INFANTIL
451, , , , , ,0, ,LA CISTERNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,SAN BERNARDO,50 FERNANDO RIOJA,JARDIN INFANTIL
452, , , , , ,0, ,LA CISTERNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MAZAPAN,0101 21 DE MAYO,JARDIN INFANTIL
453, , , , , ,0, ,LA CISTERNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,LOS VESPUCITOS LTDA.,1237 AMERICO VESPUCIO,JARDIN INFANTIL
454, , , , , ,0, ,LA CISTERNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,ARCO IRIS,475 PEDRO AGUIRRE CERDA,JARDIN INFANTIL
455, , , , , ,0, ,LA CISTERNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CUNCUNA AMARILLA,80 STA CLARA,JARDIN INFANTIL
456, , , , , ,0, ,LA FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,DUMBO,1609 GALENA,JARDIN INFANTIL
457, , , , , ,0, ,LA FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,ALDEA ENSUENO,273 STA JULIA,JARDIN INFANTIL
458, , , , , ,0, ,LA FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,ARQUITA DE NOE,1750 STA AMALIA,JARDIN INFANTIL
459, , , , , ,0, ,LA FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CRISTIANO MI PEQUENO MUNDO,901 JOSE MIGUEL CARRERA,JARDIN INFANTIL
460, , , , , ,0, ,LA FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,PAPUCHO,9290 CANADA,JARDIN INFANTIL
461, , , , , ,0, ,LA FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,LAS FLORCITAS,288 ANTUMALAL,JARDIN INFANTIL
462, , , , , ,0, ,LA FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,PASTORCITOS DE MARIA,801 WALKER MARTINEZ,JARDIN INFANTIL
463, , , , , ,0, ,LA FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,HAPPY GARDEN,8971 PSJE ENSENADA,JARDIN INFANTIL
464, , , , , ,0, ,LA FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,NUESTRA SRA. DE COVADONGA,235 ATAHUALPA,JARDIN INFANTIL
465, , , , , ,0, ,LA FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,ALMENDRA,305 TRINIDAD,JARDIN INFANTIL
466, , , , , ,0, ,LA FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,CASCANUECES LTDA.,7705 LA FLORIDA,JARDIN INFANTIL
467, , , , , ,0, ,LA FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,COCALAN,101 SAN JOSE DE LA ESTRELLA,JARDIN INFANTIL
468, , , , , ,0, ,LA GRANJA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,DELLOS,10463 MANUEL ROJAS,JARDIN INFANTIL
469, , , , , ,0, ,LA GRANJA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,FAROLITO,10192 PSJE 1,JARDIN INFANTIL
470, , , , , ,0, ,LA REINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,AQUALUNA,6865 PDTE OVALLE,JARDIN INFANTIL
471, , , , , ,0, ,LA REINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,PRINCIPE DE GALES,8771 PRINCIPE GALES,JARDIN INFANTIL
472, , , , , ,0, ,LA REINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,SAINT ANGELUS LTDA.,50 PAULA JARAQUEMADA,JARDIN INFANTIL
473, , , , , ,0, ,LA REINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,LITTLE BUCKINGHAN,1645 CARLOS OSSANDON,JARDIN INFANTIL Y SALA CUNA
474, , , , , ,0, ,LA REINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MATICES,1005 LORELEY,JARDIN INFANTIL
475, , , , , ,0, ,LA REINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,SAN BENITO,7210 LA CANADA,JARDIN INFANTIL Y SALA CUNA
476, , , , , ,0, ,LA REINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,IL GIARDINO,7700 LARRAIN,JARDIN INFANTIL Y SALA CUNA
477, , , , , ,0, ,LA REINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,LA NUEVA ESCUELA,1290 MONS EDWARDS,JARDIN INFANTIL
478, , , , , ,0, ,LA REINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,ANTILEN,2231 OSSA,JARDIN INFANTIL
479, , , , , ,0, ,LAMPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,PLAY HOUSE,2640 LA MONTANA NORTE,JARDIN INFANTIL
480, , , , , ,0, ,LAMPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,LARA PINTA EL SOL,2751 LAS MAGNOLIAS ORIENTE,JARDIN INFANTIL
481, , , , , ,0, ,LAS CONDES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,HORAS ALEGRES,7211 HERMANOS CABOT,JARDIN INFANTIL
482, , , , , ,0, ,LAS CONDES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MARCO POLO,980 ALCANTARA,JARDIN INFANTIL
483, , , , , ,0, ,LAS CONDES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,LOS ANGELITOS,278 CUARTO CENTENARIO,JARDIN INFANTIL
484, , , , , ,0, ,LAS CONDES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,MY GREAT SPACE  EX. PAYU,7752 CRISTOBAL COLON,JARDIN INFANTIL
485, , , , , ,0, ,LAS CONDES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,TIERRA FELIZ LTDA,8905 ALEXANDER FLEMING,JARDIN INFANTIL
486, , , , , ,0, ,LAS CONDES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,NORITA,8960 PATRICIA ISIDORA,JARDIN INFANTIL
487, , , , , ,0, ,LAS CONDES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0,0, , ,PERSONITAS S.A.,1520 PADRE HURTADO CENTRAL,JARDIN INFANTIL
